"","x"
"2142",132801
"2143",132801
"2144",132801
"2145",132801
"2146",132801
"2147",132801
"2148",132801
"2149",132801
"2150",132801
"2151",132801
"2152",132801
"2153",132801
"2154",132801
"2155",132801
"2156",132801
"2157",132801
"2158",132801
"2159",132801
"2160",132801
"2161",132801
"2162",132801
"2163",132801
"2164",132801
"2165",132801
"2166",132801
"2167",132801
"2168",132801
"2169",132801
"2170",132801
"2171",132801
"2172",132801
"2173",132801
"2174",132801
"2175",132801
"2176",132801
"2177",132801
"2178",132801
"2179",132801
"2180",132801
"2181",132801
"2182",132801
"2183",132801
"2184",132806
"2185",132806
"2186",132806
"2187",132806
"2188",132806
"2189",132806
"2190",132806
"2191",132806
"2192",132806
"2193",132806
"2194",132806
"2195",132806
"2196",132806
"2197",132806
"2198",132806
"2199",132806
"2200",132806
"2201",132806
"2202",132806
"2203",132806
"2204",132806
"2205",132806
"2206",132806
"2207",132806
"2208",132806
"2209",132806
"2210",132806
"2211",132806
"2212",132806
"2213",132806
"2214",132806
"2215",132806
"2216",132806
"2217",132806
"2218",132806
"2219",132806
"2220",132806
"2221",132806
"2222",132806
"2223",132806
"2224",132806
"2225",132806
"2226",132806
"2227",132806
"2228",132806
"2229",132806
"2230",132806
"2231",132806
"2232",132806
"2233",132806
"2234",132806
"2235",132806
"2236",132806
"2237",132810
"2238",132810
"2239",132810
"2240",132810
"2241",132810
"2242",132810
"2243",132810
"2244",132810
"2245",132810
"2246",132810
"2247",132810
"2248",132810
"2249",132810
"2250",132810
"2251",132810
"2252",132810
"2253",132810
"2254",132810
"2255",132810
"2256",132810
"2257",132810
"2258",132810
"2259",132810
"2260",132810
"2261",132810
"2262",132810
"2263",132810
"2264",132810
"2265",132810
"2266",132810
"2267",132810
"2268",132810
"2269",132810
"2270",132810
"2271",132810
"2272",132810
"2273",132810
"2274",132810
"2275",132810
"2276",132810
"2277",132810
"2278",132810
"2279",132810
"2280",132810
"2281",132810
"2282",132810
"2283",132810
"2284",132810
"2285",132810
"2286",132810
"2287",132810
"2288",132810
"2289",132810
"2290",132810
"2291",132810
"2292",132810
"2293",132810
"2294",132810
"2295",132810
"2296",132810
"2297",132810
"2298",132810
"2299",132810
"2300",132810
"2301",132810
"2302",132810
"2303",132810
"2304",132810
"2305",132810
"2306",132810
"2307",132810
"2308",132810
"2309",132814
"2310",132814
"2311",132814
"2312",132814
"2313",132814
"2314",132814
"2315",132814
"2316",132814
"2317",132814
"2318",132814
"2319",132814
"2320",132814
"2321",132814
"2322",132814
"2323",132814
"2324",132814
"2325",132814
"2326",132814
"2327",132814
"2328",132814
"2329",132814
"2330",132832
"2331",132832
"2332",132832
"2333",132832
"2334",132832
"2335",132832
"2336",132832
"2337",132832
"2338",132832
"2339",132832
"2340",132832
"2341",132832
"2342",132832
"2343",132832
"2344",132832
"2345",132832
"2346",132832
"2347",132832
"2348",132832
"2349",132832
"2350",132832
"2351",132832
"2352",132832
"2353",132832
"2354",132832
"2355",132832
"2356",132832
"2357",132832
"2358",132832
"2359",132832
"2360",132832
"2361",132832
"2362",132832
"2363",132832
"2364",132832
"2365",132832
"2366",132832
"2367",132832
"2368",132832
"2369",132832
"2370",132832
"2371",132832
"2372",132832
"2373",132832
"2374",132832
"2375",132832
"2376",132832
"2377",132832
"2378",132832
"2379",132832
"2380",132832
"2381",132832
"2382",132832
"2383",132832
"2384",132832
"2385",132832
"2386",132832
"2387",132832
"2388",132832
"2389",132832
"2390",132832
"2391",132832
"2392",132832
"2393",132832
"2394",132832
"2395",132832
"2396",132832
"2397",132832
"2398",132832
"2399",132832
"2400",132832
"2401",132832
"2402",132832
"2403",132832
"2404",132832
"2405",132832
"2406",132832
"2407",132836
"2408",132836
"2409",132836
"2410",132836
"2411",132836
"2412",132836
"2413",132836
"2414",132836
"2415",132836
"2416",132836
"2417",132836
"2418",132836
"2419",132836
"2420",132836
"2421",132836
"2422",132836
"2423",132836
"2424",132836
"2425",132836
"2426",132836
"2427",132836
"2428",132836
"2429",132836
"2430",132836
"2431",132836
"2432",132836
"2433",132836
"2434",132836
"2435",132836
"2436",132836
"2437",132836
"2438",132836
"2439",132836
"2440",132836
"2441",132836
"2442",132836
"2443",132836
"2444",132836
"2445",132836
"2446",132836
"2447",132836
"2448",132836
"2449",132836
"2450",132836
"2451",132836
"2452",132836
"2453",132836
"2454",132836
"2455",132836
"2456",132836
"2457",132836
"2458",132836
"2459",132836
"2460",132836
"2461",132836
"2462",132838
"2463",132838
"2464",132838
"2465",132838
"2466",132838
"2467",132838
"2468",132838
"2469",132838
"2470",132838
"2471",132838
"2472",132838
"2473",132838
"2474",132838
"2475",132838
"2476",132838
"2477",132838
"2478",132838
"2479",132838
"2480",132838
"2481",132838
"2482",132838
"2483",132838
"2484",132838
"2485",132838
"2486",132838
"2487",132838
"2488",132838
"2489",132838
"2490",132838
"2491",132838
"2492",132838
"2493",132838
"2494",132838
"2495",132838
"2496",132838
"2497",132838
"2498",132838
"2499",132838
"2500",132838
"2501",132838
"2502",132838
"2503",132838
"2504",132838
"2505",132838
"2506",132850
"2507",132850
"2508",132850
"2509",132850
"2510",132850
"2511",132850
"2512",132850
"2513",132850
"2514",132850
"2515",132850
"2516",132850
"2517",132850
"2518",132850
"2519",132850
"2520",132850
"2521",132850
"2522",132850
"2523",132850
"2524",132850
"2525",132850
"2526",132850
"2527",132850
"2528",132850
"2529",132850
"2530",132850
"2531",132850
"2532",132850
"2533",132850
"2534",132850
"2535",132850
"2536",132850
"2537",132850
"2538",132850
"2539",132850
"2540",132850
"2541",132850
"2542",132850
"2543",132850
"2544",132850
"2545",132850
"2546",132850
"2547",132850
"2548",132850
"2549",132850
"2550",132850
"2551",132850
"2552",132850
"2553",132852
"2554",132852
"2555",132852
"2556",132852
"2557",132852
"2558",132852
"2559",132852
"2560",132852
"2561",132852
"2562",132852
"2563",132852
"2564",132852
"2565",132852
"2566",132852
"2567",132852
"2568",132852
"2569",132852
"2570",132852
"2571",132852
"2572",132852
"2573",132852
"2574",132852
"2575",132852
"2576",132852
"2577",132852
"2578",132852
"2579",132852
"2580",132852
"2581",132852
"2582",132852
"2583",132852
"2584",132852
"2585",132852
"2586",132852
"2587",132852
"2588",132852
"2589",132852
"2590",132852
"2591",132852
"2592",132852
"2593",132852
"2594",132852
"2595",132852
"2596",132852
"2597",132852
"2598",132852
"2599",132852
"2600",132852
"2601",132852
"2602",132852
"2603",132852
"2604",132852
"2605",132852
"2606",132852
"2607",132852
"2608",132852
"2609",132852
"2610",132852
"2611",132852
"2612",132852
"2613",132852
"2614",132852
"2615",132852
"2616",132852
"2617",132852
"2618",132852
"2619",132852
"2620",132852
"2621",132852
"2622",132852
"2623",132852
"2624",132852
"2625",132852
"2626",132852
"2627",132852
"2628",132852
"2629",132852
"2630",132852
"2631",132852
"2632",132852
"2633",132855
"2634",132855
"2635",132855
"2636",132855
"2637",132855
"2638",132855
"2639",132855
"2640",132855
"2641",132855
"2642",132855
"2643",132855
"2644",132855
"2645",132855
"2646",132855
"2647",132855
"2648",132855
"2649",132855
"2650",132855
"2651",132855
"2652",132855
"2653",132855
"2654",132855
"2655",132855
"2656",132855
"2657",132855
"2658",132855
"2659",132855
"2660",132855
"2661",132855
"2662",132855
"2663",132855
"2664",132855
"2665",132855
"2666",132855
"2667",132855
"2668",132855
"2669",132855
"2670",132855
"2671",132855
"2672",132855
"2673",132855
"2674",132855
"2675",132855
"2676",132855
"2677",132855
"2678",132855
"2679",132855
"2680",132855
"2681",132855
"2682",132855
"2683",132855
"2684",132855
"2685",132855
"2686",132855
"2687",132855
"2688",132855
"2689",132855
"2690",132855
"2691",132857
"2692",132857
"2693",132857
"2694",132857
"2695",132857
"2696",132857
"2697",132857
"2698",132857
"2699",132857
"2700",132857
"2701",132857
"2702",132857
"2703",132857
"2704",132857
"2705",132857
"2706",132857
"2707",132857
"2708",132857
"2709",132857
"2710",132857
"2711",132857
"2712",132857
"2713",132857
"2714",132857
"2715",132857
"2716",132857
"2717",132857
"2718",132857
"2719",132857
"2720",132857
"2721",132857
"2722",132857
"2723",132857
"2724",132857
"2725",132857
"2726",132857
"2727",132857
"2728",132857
"2729",132857
"2730",132857
"2731",132857
"2732",132857
"2733",132857
"2734",132857
"2735",132857
"2736",132857
"2737",132857
"2738",132857
"2739",132857
"2740",132857
"2741",132857
"2742",132857
"2743",132857
"2744",132865
"2745",132865
"2746",132865
"2747",132865
"2748",132865
"2749",132865
"2750",132865
"2751",132865
"2752",132865
"2753",132865
"2754",132865
"2755",132865
"2756",132865
"2757",132865
"2758",132865
"2759",132865
"2760",132865
"2761",132865
"2762",132865
"2763",132865
"2764",132865
"2765",132865
"2766",132865
"2767",132865
"2768",132865
"2769",132865
"2770",132865
"2771",132865
"2772",132865
"2773",132865
"2774",132865
"2775",132865
"2776",132865
"2777",132865
"2778",132865
"2779",132865
"2780",132865
"2781",132865
"2782",132865
"2783",132865
"2784",132865
"2785",132865
"2786",132865
"2787",132865
"2788",132865
"2789",132865
"2790",132872
"2791",132872
"2792",132872
"2793",132872
"2794",132872
"2795",132872
"2796",132872
"2797",132872
"2798",132872
"2799",132872
"2800",132872
"2801",132872
"2802",132872
"2803",132872
"2804",132872
"2805",132872
"2806",132872
"2807",132872
"2808",132872
"2809",132872
"2810",132872
"2811",132872
"2812",132872
"2813",132872
"2814",132872
"2815",132872
"2816",132872
"2817",132872
"2818",132872
"2819",132872
"2820",132872
"2821",132872
"2822",132872
"2823",132872
"2824",132872
"2825",132872
"2826",132872
"2827",132872
"2828",132872
"2829",132872
"2830",132872
"2831",132872
"2832",132872
"2833",132872
"2834",132872
"2835",132872
"2836",132884
"2837",132884
"2838",132884
"2839",132884
"2840",132884
"2841",132884
"2842",132884
"2843",132884
"2844",132884
"2845",132884
"2846",132884
"2847",132884
"2848",132884
"2849",132884
"2850",132884
"2851",132884
"2852",132884
"2853",132884
"2854",132884
"2855",132884
"2856",132884
"2857",132884
"2858",132884
"2859",132884
"2860",132884
"2861",132884
"2862",132884
"2863",132884
"2864",132884
"2865",132884
"2866",132884
"2867",132884
"2868",132884
"2869",132884
"2870",132884
"2871",132884
"2872",132884
"2873",132884
"2874",132884
"2875",132884
"2876",132884
"2877",132884
"2878",132891
"2879",132891
"2880",132891
"2881",132891
"2882",132891
"2883",132891
"2884",132891
"2885",132891
"2886",132891
"2887",132891
"2888",132891
"2889",132891
"2890",132891
"2891",132891
"2892",132891
"2893",132891
"2894",132891
"2895",132891
"2896",132891
"2897",132891
"2898",132891
"2899",132891
"2900",132891
"2901",132891
"2902",132891
"2903",132891
"2904",132891
"2905",132891
"2906",132891
"2907",132891
"2908",132891
"2909",132891
"2910",132891
"2911",132891
"2912",132891
"2913",132891
"2914",132891
"2915",132891
"2916",132891
"2917",132893
"2918",132893
"2919",132893
"2920",132893
"2921",132893
"2922",132893
"2923",132893
"2924",132893
"2925",132893
"2926",132893
"2927",132893
"2928",132893
"2929",132893
"2930",132893
"2931",132893
"2932",132893
"2933",132893
"2934",132893
"2935",132893
"2936",132893
"2937",132893
"2938",132893
"2939",132893
"2940",132893
"2941",132893
"2942",132893
"2943",132893
"2944",132893
"2945",132893
"2946",132893
"2947",132893
"2948",132893
"2949",132893
"2950",132893
"2951",132893
"2952",132893
"2953",132893
"2954",132893
"2955",132893
"2956",132893
"2957",132893
"2958",132893
"2959",132893
"2960",132893
"2961",132893
"2962",132893
"2963",132893
"2964",132893
"2965",132893
"2966",132893
"2967",132893
"2968",132893
"2969",132893
"2970",132893
"2971",132893
"2972",132893
"2973",132893
"2974",132893
"2975",132893
"2976",132893
"2977",132893
"2978",132893
"2979",132893
"2980",132893
"2981",132893
"2982",132893
"2983",132893
"2984",132894
"2985",132894
"2986",132894
"2987",132894
"2988",132894
"2989",132894
"2990",132894
"2991",132894
"2992",132894
"2993",132894
"2994",132894
"2995",132894
"2996",132894
"2997",132894
"2998",132894
"2999",132894
"3000",132894
"3001",132894
"3002",132894
"3003",132894
"3004",132894
"3005",132894
"3006",132894
"3007",132895
"3008",132895
"3009",132895
"3010",132895
"3011",132895
"3012",132895
"3013",132895
"3014",132895
"3015",132895
"3016",132895
"3017",132895
"3018",132895
"3019",132895
"3020",132895
"3021",132895
"3022",132895
"3023",132895
"3024",132895
"3025",132895
"3026",132895
"3027",132895
"3028",132895
"3029",132895
"3030",132895
"3031",132895
"3032",132895
"3033",132895
"3034",132895
"3035",132895
"3036",132895
"3037",132895
"3038",132895
"3039",132895
"3040",132895
"3041",132895
"3042",132895
"3043",132895
"3044",132895
"3045",132895
"3046",132895
"3047",132898
"3048",132898
"3049",132898
"3050",132898
"3051",132898
"3052",132898
"3053",132898
"3054",132898
"3055",132898
"3056",132898
"3057",132898
"3058",132898
"3059",132898
"3060",132898
"3061",132898
"3062",132898
"3063",132898
"3064",132898
"3065",132898
"3066",132898
"3067",132898
"3068",132898
"3069",132898
"3070",132898
"3071",132898
"3072",132898
"3073",132898
"3074",132898
"3075",132898
"3076",132898
"3077",132898
"3078",132898
"3079",132898
"3080",132898
"3081",132898
"3082",132898
"3083",132898
"3084",132898
"3085",132898
"3086",132898
"3087",132898
"3088",132898
"3089",132898
"3090",132898
"3091",132898
"3092",132898
"3093",132898
"3094",132898
"3095",132898
"3096",132898
"3097",132898
"3098",132898
"3099",132898
"3100",132898
"3101",132898
"3102",132898
"3103",132898
"3104",132898
"3105",132898
"3106",132898
"3107",132898
"3108",132898
"3109",132898
"3110",132898
"3111",132907
"3112",132907
"3113",132907
"3114",132907
"3115",132907
"3116",132907
"3117",132907
"3118",132907
"3119",132907
"3120",132907
"3121",132907
"3122",132907
"3123",132907
"3124",132907
"3125",132907
"3126",132907
"3127",132907
"3128",132907
"3129",132907
"3130",132907
"3131",132907
"3132",132907
"3133",132907
"3134",132907
"3135",132907
"3136",132907
"3137",132907
"3138",132907
"3139",132907
"3140",132907
"3141",132907
"3142",132907
"3143",132907
"3144",132907
"3145",132907
"3146",132907
"3147",132907
"3148",132907
"3149",132907
"3150",132907
"3151",132907
"3152",132907
"3153",132907
"3154",132907
"3155",132917
"3156",132917
"3157",132917
"3158",132917
"3159",132917
"3160",132917
"3161",132917
"3162",132917
"3163",132917
"3164",132917
"3165",132917
"3166",132917
"3167",132917
"3168",132917
"3169",132917
"3170",132917
"3171",132917
"3172",132917
"3173",132917
"3174",132917
"3175",132917
"3176",132917
"3177",132917
"3178",132917
"3179",132917
"3180",132917
"3181",132917
"3182",132917
"3183",132917
"3184",132917
"3185",132917
"3186",132917
"3187",132917
"3188",132917
"3189",132917
"3190",132917
"3191",132917
"3192",132917
"3193",132917
"3194",132917
"3195",132917
"3196",132917
"3197",132917
"3198",132917
"3199",132917
"3200",132917
"3201",132917
"3202",132917
"3203",132917
"3204",132917
"3205",132922
"3206",132922
"3207",132922
"3208",132922
"3209",132922
"3210",132922
"3211",132922
"3212",132922
"3213",132922
"3214",132922
"3215",132922
"3216",132922
"3217",132922
"3218",132922
"3219",132922
"3220",132922
"3221",132922
"3222",132922
"3223",132922
"3224",132922
"3225",132922
"3226",132922
"3227",132922
"3228",132922
"3229",132922
"3230",132922
"3231",132922
"3232",132922
"3233",132922
"3234",132922
"3235",132922
"3236",132922
"3237",132922
"3238",132922
"3239",132922
"3240",132922
"3241",132922
"3242",132922
"3243",132922
"3244",132922
"3245",132922
"3246",132922
"3247",132922
"3248",132922
"3249",132922
"3250",132922
"3251",132922
"3252",132922
"3253",132922
"3254",132922
"3255",132922
"3256",132922
"3257",132922
"3258",132922
"3259",132922
"3260",132929
"3261",132929
"3262",132929
"3263",132929
"3264",132929
"3265",132929
"3266",132929
"3267",132929
"3268",132929
"3269",132929
"3270",132929
"3271",132929
"3272",132929
"3273",132929
"3274",132929
"3275",132929
"3276",132929
"3277",132929
"3278",132929
"3279",132929
"3280",132929
"3281",132929
"3282",132929
"3283",132929
"3284",132929
"3285",132929
"3286",132929
"3287",132929
"3288",132929
"3289",132929
"3290",132929
"3291",132929
"3292",132929
"3293",132929
